param,Ground Energy,Gap energy,Sec Der of E0/punc,Order param,Binder,Susceptibility
0.692,-0.74235709581625187,0.050357095816256692,-8.2744475714862347,0.6788262910641647,0.92921954299846932,4.6750999990757736
0.6924,-0.74248380460491958,0.050083804604924453,-8.274725042283535,0.68086384873822026,0.9283658937156074,4.6483918499253081
0.6928,-0.74261183734959391,0.049811837349598709,-8.2744283732026815,0.68289875619452889,0.92750567138400963,4.6216739791105761
0.6932,-0.74274119400280814,0.049541194002812872,-8.2735570520162582,0.68493087235878802,0.92663892056873109,4.5949483562305176
0.6936,-0.7428718744251509,0.049271874425155349,-8.2721107564866543,0.68696005660622195,0.92576568797898318,4.5682169604461853
0.694,-0.74300387838521453,0.049003878385219579,-8.2700893934816122,0.68898616881282537,0.92488602246203855,4.5414817796941884
0.6944,-0.74313720555958118,0.048737205559586272,-8.2674930617213249,0.69100906940636175,0.92399997499547581,4.5147448098919076
0.6948,-0.74327185553283781,0.0484718555328425,-8.264322055503726,0.69302861941706151,0.92310759867776593,4.4880080541354417
0.6952,-0.74340782779762316,0.048207827797628222,-8.2605769224464893,0.69504468052799229,0.92220894871719239,4.4612735218907558
0.6956,-0.74354512175471588,0.047945121754720987,-8.2562583647668362,0.69705711512503143,0.92130408241911743,4.434543228179157
0.696,-0.7436837367131468,0.047683736713151958,-8.2513673137873411,0.69906578634643468,0.92039305917157954,4.4078191927572759
0.6964,-0.74382367189034826,0.047423671890353347,-8.2459049168974161,0.70107055813192043,0.91947594042924718,4.3811034392929358
0.6968,-0.74396492641233636,0.047164926412341601,-8.2398725152015686,0.70307129527125511,0.91855278969572618,4.3543979945373348
0.6972,-0.74410749931392706,0.046907499313932455,-8.2332716509699821,0.70506786345229699,0.91762367250422483,4.3277048874940967
0.6976,-0.74425138953898173,0.046651389538986621,-8.2261040732264519,0.70706012930845186,0.91668865639660224,4.3010261485864527
0.698,-0.74439659594068808,0.046396595940693786,-8.2183717451989651,0.70904796046548857,0.9157478109008097,4.2743638088229217
0.6984,-0.74454311728187372,0.046143117281879142,-8.2100767940282822,0.7110312255877127,0.9148012075067381,4.247719898962524
0.6988,-0.74469095223534632,0.045890952235351778,-8.2012215964496136,0.71300979442341983,0.91384891964049708,4.2210964486800755
0.6992,-0.74484009938427442,0.045640099384279931,-8.1918086837977171,0.7149835378496201,0.91289102263714683,4.19449548573263
0.6996,-0.744990557222592,0.04539055722259755,-8.181840805336833,0.71695232791598507,0.91192759371190069,4.1679190351273689
0.7,-0.74514232415543846,0.045142324155444058,-8.1713208928704262,0.71891603788799341,0.91095871192983291,4.1413691182922667
0.7004,-0.74529539849962756,0.044895398499633532,-8.1602520644664764,0.72087454228922709,0.90998445817411588,4.1148477522498563
0.7008,-0.74544977848414684,0.044649778484152858,-8.1486376505345106,0.72282771694278869,0.90900491511282266,4.0883569487951723
0.7012,-0.74560546225069013,0.044405462250695749,-8.1364811211824417,0.72477543901183961,0.90802016716431355,4.0618987136782483
0.7016,-0.74576244785421275,0.044162447854218523,-8.1237861923873425,0.72671758703916434,0.90703030046126254,4.0354750457922854
0.702,-0.74592073326352626,0.043920733263532075,-8.1105566881597042,0.72865404098580822,0.90603540281334116,4.0090879363679903
0.7024,-0.74608031636190975,0.043680316361915494,-8.0967966802418232,0.73058468226869888,0.90503556366861271,3.982739368174951
0.7028,-0.7462411949477622,0.043441194947768214,-8.0825103390961885,0.73250939379726077,0.90403087407366611,3.9564313147305463
0.7032,-0.74640336673526875,0.043203366735274806,-8.06770209223032,0.73442806000898841,0.90302142663254048,3.9301657395173724
0.7036,-0.74656682935510987,0.042966829355115976,-8.0523764453828335,0.73634056690394845,0.90200731546447777,3.9039445952095595
0.704,-0.7467315803551825,0.04273158035518887,-8.0365381371229887,0.73824680207820281,0.9009886361605518,3.8777698229088906
0.7044,-0.74689761720135683,0.042497617201362914,-8.0201920215040445,0.74014665475611607,0.89996548573922175,3.8516433513912607
0.7048,-0.74706493727825485,0.042264937278260639,-8.0033431351184845,0.7420400158215309,0.89893796260086045,3.8255670963642285
0.7052,-0.74723353789005442,0.04203353789006059,-7.9859966523945332,0.7439267778478218,0.89790616648129107,3.7995429597359016
0.7056,-0.74740341626131868,0.041803416261324777,-7.9681579079478979,0.74580683512675428,0.89687019840441295,3.7735728288963912
0.706,-0.74757456953784818,0.041574569537854544,-7.9498323556035757,0.74768008369620231,0.8958301606339335,3.7476585760116947
0.7064,-0.7477469947875548,0.041346994787560987,-7.931025629863143,0.74954642136664196,0.89478615662429217,3.7218020573312258
0.7068,-0.74792068900136188,0.041120689001368116,-7.9117434658110142,0.75140574774647428,0.89373829097080304,3.6960051125090376
0.7072,-0.74809564909412352,0.040895649094129793,-7.8919917326420546,0.75325796426611447,0.89268666935908991,3.6702695639395242
0.7076,-0.74827187190556244,0.040671871905568979,-7.8717764597386122,0.75510297420087735,0.89163139851385398,3.6445972161078957
0.708,-0.74844935420123482,0.040449354201241294,-7.851103762164712,0.75694068269261605,0.89057258614704837,3.6189898549562494
0.7084,-0.74862809267350905,0.040228092673515903,-7.8299798872321844,0.75877099677015647,0.88951034090548808,3.5934492472650459
0.7088,-0.74880808394256526,0.040008083942571826,-7.8084112014621496,0.76059382536844522,0.88844477231799313,3.5679771400513367
0.7092,-0.74898932455741385,0.039789324557420458,-7.7864041812717915,0.7624090793465137,0.88737599074207174,3.54257525998311
0.7096,-0.74917181099693131,0.039571810996938295,-7.7639653868973255,0.76421667150415462,0.88630410731024656,3.5172453128109908
0.71,-0.74935553967091062,0.039355539670917206,-7.741101510822773,0.7660165165973738,0.88522923387605246,3.4919889828171411
0.7104,-0.74954050692113183,0.039140506921138685,-7.717819320037961,0.76780853135260063,0.88415148295977186,3.4668079322817942
